Category,Subject,Ability Requirement,Detailed Instruction,Product Line,Product,Level,Training Material,Training Document Name,Link,Notes
Product Maintenance,Troubleshooting,"Familiar with DCDC fault troubleshooting and handling, including bus average undervoltage (fault code 25/703), battery average overvoltage fault (25/712), BMS and battery fault (25/717), battery side voltage imbalance (25 /1000), battery side current overcurrent (25/1001)","Ability to analyze fault causes based on system logs (running records), fault recordings, fault records, alarm records, event records and test data",BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with DCDC fault troubleshooting and handling, including bus average undervoltage (fault code 25/703), battery average overvoltage fault (25/712), BMS and battery fault (25/717), battery side voltage imbalance (25 /1000), battery side current overcurrent (25/1001)","Based on the cause of the failure, the failure can be repaired and the operation can be resumed",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with DCDC fault troubleshooting and handling, including bus average undervoltage (fault code 25/703), battery average overvoltage fault (25/712), BMS and battery fault (25/717), battery side voltage imbalance (25 /1000), battery side current overcurrent (25/1001)",Able to complete failure analysis report,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with the investigation and disposal of fire controller failures, fire nodes, smoke temperature sensors, nozzles, solenoid valves, pressure switches, combustible gas detectors, accident ventilation fans, etc. of the fire protection system","Able to identify the meaning of the fault according to the fault name, and complete the troubleshooting according to the troubleshooting guidelines",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with the investigation and disposal of fire controller failures, fire nodes, smoke temperature sensors, nozzles, solenoid valves, pressure switches, combustible gas detectors, accident ventilation fans, etc. of the fire protection system",Familiar with fault trigger logic and fault thresholds,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with the investigation and disposal of fire controller failures, fire nodes, smoke temperature sensors, nozzles, solenoid valves, pressure switches, combustible gas detectors, accident ventilation fans, etc. of the fire protection system","Ability to analyze fault causes based on system logs (running records), fault recordings, fault records, alarm records, event records and test data",BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with the investigation and disposal of fire controller failures, fire nodes, smoke temperature sensors, nozzles, solenoid valves, pressure switches, combustible gas detectors, accident ventilation fans, etc. of the fire protection system","Based on the cause of the failure, the failure can be repaired and the operation can be resumed",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with the investigation and disposal of fire controller failures, fire nodes, smoke temperature sensors, nozzles, solenoid valves, pressure switches, combustible gas detectors, accident ventilation fans, etc. of the fire protection system",Able to complete failure analysis report,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with liquid cooling unit water pressure overpressure, water pressure low pressure, low liquid level, circulation pump failure, compression pump failure, frequency converter failure, temperature not established failure, upper computer communication failure and other troubleshooting and disposal
","Able to identify the meaning of the fault according to the fault name, and complete the troubleshooting according to the troubleshooting guidelines",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with liquid cooling unit water pressure overpressure, water pressure low pressure, low liquid level, circulation pump failure, compression pump failure, frequency converter failure, temperature not established failure, upper computer communication failure and other troubleshooting and disposal
",Familiar with fault trigger logic and fault thresholds,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with liquid cooling unit water pressure overpressure, water pressure low pressure, low liquid level, circulation pump failure, compression pump failure, frequency converter failure, temperature not established failure, upper computer communication failure and other troubleshooting and disposal
","Based on the cause of the failure, the failure can be repaired and the operation can be resumed",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with liquid cooling unit water pressure overpressure, water pressure low pressure, low liquid level, circulation pump failure, compression pump failure, frequency converter failure, temperature not established failure, upper computer communication failure and other troubleshooting and disposal
","Ability to analyze fault causes based on system logs (running records), fault recordings, fault records, alarm records, event records and test data",BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with liquid cooling unit water pressure overpressure, water pressure low pressure, low liquid level, circulation pump failure, compression pump failure, frequency converter failure, temperature not established failure, upper computer communication failure and other troubleshooting and disposal
",Able to complete failure analysis report,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with PCS troubleshooting and handling, including S DC/AC over-voltage, under-voltage faults, AC over-frequency, under-frequency faults, island protection faults, module protection faults, module over-temperature faults, reactor over-temperature faults, leakage Current protection fault, overload protection fault, fan fault, DC/AC overcurrent fault, hardware fault, insulation resistance fault, AC surge protector fault, battery polarity reverse fault, LCD-DSP fault, AC current, voltage imbalance fault , DC SPD fault, parallel machine communication fault, soft start fault, DC voltage sampling fault, drive board fault, carrier synchronization fault","Able to identify the meaning of the fault according to the fault name, and complete the troubleshooting according to the troubleshooting guidelines",BESS,ST2752-UX-UD,L2,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with PCS troubleshooting and handling, including S DC/AC over-voltage, under-voltage faults, AC over-frequency, under-frequency faults, island protection faults, module protection faults, module over-temperature faults, reactor over-temperature faults, leakage Current protection fault, overload protection fault, fan fault, DC/AC overcurrent fault, hardware fault, insulation resistance fault, AC surge protector fault, battery polarity reverse fault, LCD-DSP fault, AC current, voltage imbalance fault , DC SPD fault, parallel machine communication fault, soft start fault, DC voltage sampling fault, drive board fault, carrier synchronization fault",Familiar with fault trigger logic and fault thresholds,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with PCS troubleshooting and handling, including S DC/AC over-voltage, under-voltage faults, AC over-frequency, under-frequency faults, island protection faults, module protection faults, module over-temperature faults, reactor over-temperature faults, leakage Current protection fault, overload protection fault, fan fault, DC/AC overcurrent fault, hardware fault, insulation resistance fault, AC surge protector fault, battery polarity reverse fault, LCD-DSP fault, AC current, voltage imbalance fault , DC SPD fault, parallel machine communication fault, soft start fault, DC voltage sampling fault, drive board fault, carrier synchronization fault","Ability to analyze fault causes based on system logs (running records), fault recordings, fault records, alarm records, event records and test data",BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with PCS troubleshooting and handling, including S DC/AC over-voltage, under-voltage faults, AC over-frequency, under-frequency faults, island protection faults, module protection faults, module over-temperature faults, reactor over-temperature faults, leakage Current protection fault, overload protection fault, fan fault, DC/AC overcurrent fault, hardware fault, insulation resistance fault, AC surge protector fault, battery polarity reverse fault, LCD-DSP fault, AC current, voltage imbalance fault , DC SPD fault, parallel machine communication fault, soft start fault, DC voltage sampling fault, drive board fault, carrier synchronization fault","Based on the cause of the failure, the failure can be repaired and the operation can be resumed",BESS,ST2752-UX-UD,L3,,,,FSE
Product Maintenance,Troubleshooting,"Familiar with PCS troubleshooting and handling, including S DC/AC over-voltage, under-voltage faults, AC over-frequency, under-frequency faults, island protection faults, module protection faults, module over-temperature faults, reactor over-temperature faults, leakage Current protection fault, overload protection fault, fan fault, DC/AC overcurrent fault, hardware fault, insulation resistance fault, AC surge protector fault, battery polarity reverse fault, LCD-DSP fault, AC current, voltage imbalance fault , DC SPD fault, parallel machine communication fault, soft start fault, DC voltage sampling fault, drive board fault, carrier synchronization fault",Able to complete failure analysis report,BESS,ST2752-UX-UD,L4,,,,FSE
Product Maintenance,Troubleshooting,Familiar with the requirements for data export,"Before troubleshooting, it is possible to complete safety inspection and collect and export LC, BCS, BMS, PCS, DCDC, CMU, LCU faults, alarms, events, and operation record data",BESS,ST2752-UX-UD,L2,,,,FSE
Safety Operation,Safety Dressing,Master Safety Tools Dessing,Correctly wear eye-protection glasses,BESS,ST2752-UX-UD,L1,ST2752 System Manual,ST2752UD TECH L1 R01 - system manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,Safety Dressing,Master Safety Tools Dessing,Correctly wear safety hat,BESS,ST2752-UX-UD,L1,ST2752 System Manual,ST2752UD TECH L1 R01 - system manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,Safety Dressing,Master Safety Tools Dessing,Correctly wear safety vest or safety belts,BESS,ST2752-UX-UD,L1,ST2752 System Manual,ST2752UD TECH L1 R01 - system manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,Safety Dressing,Master Safety Tools Dessing,Correctly wear insulative gloves,BESS,ST2752-UX-UD,L1,ST2752 System Manual,ST2752UD TECH L1 R01 - system manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,Safety Dressing,Master Safety Tools Dessing,Correctly wear FR insulative protection clothes,BESS,ST2752-UX-UD,L1,ST2752 System Manual,ST2752UD TECH L1 R01 - system manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,Safety Dressing,Master Safety Tools Dessing,Correctly wear insulative shoes,BESS,ST2752-UX-UD,L1,ST2752 System Manual,ST2752UD TECH L1 R01 - system manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,"Safety Power Off
",Master Safety Power Off Operation,Master DCDC or BCP DC switch function and operation requirements ,BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,"Safety Power Off
",Master Safety Power Off Operation,Master PCS maintenance switch function and operation requirements ,BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,"Safety Power Off
",Master Safety Power Off Operation,Master BSP external power supply switch and micro-off function and operation requirements ,BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,"Safety Power Off
",Master Safety Power Off Operation,Master BSP redundant power supply switch function and operation requirements ,BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,"Safety Power Off
",Master Safety Power Off Operation,Master liquid-cooled sysem power supply switch function and operation requirements ,BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,"Safety Power Off
",Master Safety Power Off Operation,Master product discharge time requirements,BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,"Safety Power Off
",Master Safety Power Off Operation,Master AC circuit breaker function and operation requirments,BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,"Safety Power Off
",Master Safety Power Off Operation,"Master power off sequence, and be able to correctly conduct power off operation",BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,Safety Electricity Checking,Master Safety Electricity Checking Operation,Master PCS AC electricity checking position and checking method,BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,Safety Electricity Checking,Master Safety Electricity Checking Operation,Master PCS DC electricity checking position and method,BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,Safety Electricity Checking,Master Safety Electricity Checking Operation,Master BSP external power supply electricity checking position and method,BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,Safety Electricity Checking,Master Safety Electricity Checking Operation,Master DC busbar and electricity checking position and method,BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
Safety Operation,Safety Electricity Checking,Master Safety Electricity Checking Operation,"Master electricity checking sequence, be able to correctly conduct the electricity checking operation",BESS,ST2752-UX-UD,L1,ST2752 Maintenance Instruction Manual,ST2752UD TECH L1 R01 - maintenance instruction manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1%2FPower%20Titan%20ST2752UX%20Product%20Maintenance%20Manual%20V1%2E1%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FInternal%2FLevel1,FSE
"Safety Operation
","Safety Principle
",Master Safety Operation Principle, Learned Sungrow e-learning courses 'product safety operation training' and passed the test,BESS,ST2752-UX-UD,L1,"E-Learning Courses Platform
",N/A,https://edu.sungrowpower.com/study/#/userhome   ,FSE
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with battery cell product,BESS,ST2752-UX-UD,L1,CATL_M2L-UEN-Ver12-202105_user_manual,CATL_M2L-UEN-Ver12-202105_user_manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FCATL%5FM2L%2DUEN%2DVer12%2D202105%5Fuser%5Fmanual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with Fire Suppression System (FSS),BESS,ST2752-UX-UD,L1,FFS section of manual,FFS section of manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FFFS%20section%20of%20manual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with Fire Smoke Detection System,BESS,ST2752-UX-UD,L1,DS_20210820_ST2752UX-US_Smoke Detector_Apollo_V10_EN,DS_20210820_ST2752UX-US_Smoke Detector_Apollo_V10_EN,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FDS%5F20210820%5FST2752UX%2DUS%5FSmoke%20Detector%5FApollo%5FV10%5FEN%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with Electric Socket,BESS,ST2752-UX-UD,L1,DS_20210727_ST2752UX_Electric Socket_Phoenix Contact_V10_EN,DS_20210727_ST2752UX_Electric Socket_Phoenix Contact_V10_EN,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FDS%5F20210727%5FST2752UX%5FElectric%20Socket%5FPhoenix%20Contact%5FV10%5FEN%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
